"","salinity","temperature","dist","year","lon","lat","doy","bottom_depth","pred"
"1",30.9630999081726,5.2779085399449,0.196594435534055,2005,-165.47116,56.59,138,78,3.17871425787772
"2",30.994322405877,5.2779085399449,0.211311187160749,2005,-165.47116,56.59,138,78,3.17800060424069
"3",30.9318774104683,5.2779085399449,0.165501127275626,2005,-165.47116,56.59,138,78,3.17655213447397
"4",30.9630999081726,5.17717033976125,0.228254352483938,2005,-165.47116,56.59,138,78,3.17469610439848
"5",31.0255449035813,5.2779085399449,0.181427659455282,2005,-165.47116,56.59,138,78,3.17433927913688
"6",30.994322405877,5.17717033976125,0.201492532277651,2005,-165.47116,56.59,138,78,3.17418955607469
"7",30.9318774104683,5.17717033976125,0.202092306816492,2005,-165.47116,56.59,138,78,3.17238648152314
"8",30.900654912764,5.2779085399449,0.134467702076909,2005,-165.47116,56.59,138,78,3.17158612845546
"9",30.9630999081726,5.37864674012855,0.180140158418367,2005,-165.47116,56.59,138,78,3.17145029501026
"10",31.0255449035813,5.17717033976125,0.171728490369358,2005,-165.47116,56.59,138,78,3.17079643227176
"11",30.994322405877,5.37864674012855,0.152331128140868,2005,-165.47116,56.59,138,78,3.17060090602174
"12",30.9318774104683,5.37864674012855,0.1850305805457,2005,-165.47116,56.59,138,78,3.1693755658304
"13",31.0567674012856,5.2779085399449,0.152083076433082,2005,-165.47116,56.59,138,78,3.16765838814024
"14",30.900654912764,5.17717033976125,0.17757319687034,2005,-165.47116,56.59,138,78,3.16733109172864
"15",31.0255449035813,5.37864674012855,0.126129922112625,2005,-165.47116,56.59,138,78,3.16675429591063
"16",30.900654912764,5.37864674012855,0.15788367714688,2005,-165.47116,56.59,138,78,3.16444982143637
"17",31.0567674012856,5.17717033976125,0.14258961032,2005,-165.47116,56.59,138,78,3.16444632870974
"18",30.8694324150597,5.2779085399449,0.10354801494948,2005,-165.47116,56.59,138,78,3.16388813424821
"19",30.9630999081726,5.07643213957759,0.227095641730548,2005,-165.47116,56.59,138,78,3.16017462129981
"20",30.994322405877,5.07643213957759,0.195907500018342,2005,-165.47116,56.59,138,78,3.15994110205904
"21",31.0567674012856,5.37864674012855,0.102773686463979,2005,-165.47116,56.59,138,78,3.15983736172272
"22",30.8694324150597,5.17717033976125,0.155476264249196,2005,-165.47116,56.59,138,78,3.15960033929495
"23",31.0879898989899,5.2779085399449,0.123661705410654,2005,-165.47116,56.59,138,78,3.15788603682477
"24",31.0255449035813,5.07643213957759,0.16473237495907,2005,-165.47116,56.59,138,78,3.15689265207796
"25",30.8694324150597,5.37864674012855,0.13254389464458,2005,-165.47116,56.59,138,78,3.15674616478238
"26",31.0879898989899,5.17717033976125,0.114553953505203,2005,-165.47116,56.59,138,78,3.15506884110864
"27",30.8382099173554,5.2779085399449,0.0728869578450309,2005,-165.47116,56.59,138,78,3.15353004627825
"28",30.9630999081726,5.47938494031221,0.091480238075413,2005,-165.47116,56.59,138,78,3.15212542906887
"29",30.994322405877,5.47938494031221,0.0989943873930825,2005,-165.47116,56.59,138,78,3.1512171208825
"30",31.0567674012856,5.07643213957759,0.133579380450976,2005,-165.47116,56.59,138,78,3.15096061450923
"31",30.9318774104683,5.47938494031221,0.0942712464494285,2005,-165.47116,56.59,138,78,3.1500735159228
"32",31.0879898989899,5.37864674012855,0.0846510055016934,2005,-165.47116,56.59,138,78,3.1497770005038
"33",30.8382099173554,5.17717033976125,0.136978779264569,2005,-165.47116,56.59,138,78,3.14926462850205
"34",31.0255449035813,5.47938494031221,0.104388782525777,2005,-165.47116,56.59,138,78,3.14727458583037
"35",30.8382099173554,5.37864674012855,0.110264233691071,2005,-165.47116,56.59,138,78,3.14633769882263
"36",30.900654912764,5.47938494031221,0.106560736585835,2005,-165.47116,56.59,138,78,3.14513538697759
"37",31.1192123966942,5.2779085399449,0.0969786644504056,2005,-165.47116,56.59,138,78,3.14495033076445
"38",31.1192123966942,5.17717033976125,0.088674169192202,2005,-165.47116,56.59,138,78,3.14259356518849
"39",31.0879898989899,5.07643213957759,0.102468703170626,2005,-165.47116,56.59,138,78,3.14207633250555
"40",30.8069874196511,5.2779085399449,0.043040847733531,2005,-165.47116,56.59,138,78,3.14058375897159
"41",31.0567674012856,5.47938494031221,0.0745029616490066,2005,-165.47116,56.59,138,78,3.14022381837918
"42",30.8694324150597,5.47938494031221,0.125590612635238,2005,-165.47116,56.59,138,78,3.13738504776657
"43",31.1192123966942,5.37864674012855,0.0756230359169169,2005,-165.47116,56.59,138,78,3.13650010929966
"44",30.8069874196511,5.17717033976125,0.123706070661585,2005,-165.47116,56.59,138,78,3.13639436362993
"45",30.994322405877,4.97569393939394,0.215719495794085,2005,-165.47116,56.59,138,78,3.1360285827291
"46",30.9630999081726,4.97569393939394,0.216974397027372,2005,-165.47116,56.59,138,78,3.13592859530894
"47",30.8382099173554,5.07643213957759,0.229151114477333,2005,-165.47116,56.59,138,78,3.13433252780621
"48",31.0255449035813,4.97569393939394,0.187861405461243,2005,-165.47116,56.59,138,78,3.13339483531812
"49",30.8069874196511,5.37864674012855,0.093264179518167,2005,-165.47116,56.59,138,78,3.13329752651134
"50",30.9318774104683,4.97569393939394,0.201542270526564,2005,-165.47116,56.59,138,78,3.13316154951694
"51",31.1192123966942,5.07643213957759,0.0714556373078086,2005,-165.47116,56.59,138,78,3.13017114921957
"52",31.0879898989899,5.47938494031221,0.0464117808053604,2005,-165.47116,56.59,138,78,3.12999081299562
"53",31.1504348943985,5.2779085399449,0.0739404764516008,2005,-165.47116,56.59,138,78,3.12877937553325
"54",31.0567674012856,4.97569393939394,0.161240823564892,2005,-165.47116,56.59,138,78,3.12796067661672
"55",30.900654912764,4.97569393939394,0.190027296403452,2005,-165.47116,56.59,138,78,3.12779412181241
"56",31.1504348943985,5.17717033976125,0.0674781225729836,2005,-165.47116,56.59,138,78,3.1269500966693
"57",30.8382099173554,5.47938494031221,0.1487968484487,2005,-165.47116,56.59,138,78,3.12689650382303
"58",30.7757649219468,5.2779085399449,0.0184988985923718,2005,-165.47116,56.59,138,78,3.12512116675425
"59",30.8069874196511,5.07643213957759,0.221472885961061,2005,-165.47116,56.59,138,78,3.12152124605527
